city,state,zip,latitude,longitude
"Luzerne","Pennsylvania","18709","41.28635","-75.89674"
"Montrose","Pennsylvania","18801","41.82861","-75.9437"
"Athens","Pennsylvania","18810","41.93738","-76.50181"
"Brackney","Pennsylvania","18812","41.97203","-75.96822"
"Burlington","Pennsylvania","18814","41.78151","-76.60121"
"Dimock","Pennsylvania","18816","41.73977","-75.90966"
"East Smithfield","Pennsylvania","18817","41.87431","-76.62075"
"Friendsville","Pennsylvania","18818","41.91343","-76.04843"
"Gibson","Pennsylvania","18820","41.7779","-75.65029"
"Great Bend","Pennsylvania","18821","41.98588","-75.73466"
"Hallstead","Pennsylvania","18822","41.9482","-75.80116"
"Harford","Pennsylvania","18823","41.77415","-75.69168"
"Hop Bottom","Pennsylvania","18824","41.70422","-75.786"
"Jackson","Pennsylvania","18825","41.82276","-75.599"
"Kingsley","Pennsylvania","18826","41.7495","-75.74276"
"Lawton","Pennsylvania","18828","41.79672","-76.11245"
"Le Raysville","Pennsylvania","18829","41.8395","-76.17088"
"Little Meadows","Pennsylvania","18830","41.95049","-76.10904"
"Milan","Pennsylvania","18831","41.89356","-76.60832"
"Monroeton","Pennsylvania","18832","41.67625","-76.55639"
"New Albany","Pennsylvania","18833","41.59433","-76.46515"
"New Milford","Pennsylvania","18834","41.84185","-75.71189"
"Rome","Pennsylvania","18837","41.91928","-76.29122"
"Sayre","Pennsylvania","18840","41.97433","-76.52968"
"South Gibson","Pennsylvania","18842","41.75594","-75.61652"
"South Montrose","Pennsylvania","18843","41.80446","-75.89416"
"Springville","Pennsylvania","18844","41.69247","-75.91351"
"Stevensville","Pennsylvania","18845","41.78994","-76.18454"
"Sugar Run","Pennsylvania","18846","41.60494","-76.23929"
"Susquehanna","Pennsylvania","18847","41.93539","-75.56893"
"Towanda","Pennsylvania","18848","41.75358","-76.45615"
"Ulster","Pennsylvania","18850","41.85916","-76.49126"
"Warren Center","Pennsylvania","18851","41.93677","-76.17992"
"Wyalusing","Pennsylvania","18853","41.71654","-76.27534"
"Wysox","Pennsylvania","18854","41.79532","-76.35472"
"Doylestown","Pennsylvania","18901","40.30529","-75.15026"
"Doylestown","Pennsylvania","18902","40.35474","-75.09855"
"Buckingham","Pennsylvania","18912","40.32134","-75.05852"
"Carversville","Pennsylvania","18913","40.37727","-75.0545"
"Chalfont","Pennsylvania","18914","40.28908","-75.21046"
"Colmar","Pennsylvania","18915","40.27255","-75.25628"
"Dublin","Pennsylvania","18917","40.37088","-75.202"
"Erwinna","Pennsylvania","18920","40.49264","-75.09067"
"Ferndale","Pennsylvania","18921","40.52946","-75.1738"
"Fountainville","Pennsylvania","18923","40.3532","-75.16798"
"Furlong","Pennsylvania","18925","40.2851","-75.05934"
"Hilltown","Pennsylvania","18927","40.31952","-75.24514"
"Jamison","Pennsylvania","18929","40.25674","-75.07885"
"Kintnersville","Pennsylvania","18930","40.52926","-75.2142"
"Line Lexington","Pennsylvania","18932","40.29457","-75.25581"
"Lumberville","Pennsylvania","18933","40.40265","-75.042"
"Milford Square","Pennsylvania","18935","40.43444","-75.39714"
"Montgomeryville","Pennsylvania","18936","40.22993","-75.23154"
"New Hope","Pennsylvania","18938","40.35126","-74.99779"
"Newtown","Pennsylvania","18940","40.26349","-74.9483"
"Ottsville","Pennsylvania","18942","40.47167","-75.16261"
"Perkasie","Pennsylvania","18944","40.39252","-75.23381"
"Pineville","Pennsylvania","18946","40.28923","-75.01009"
"Pipersville","Pennsylvania","18947","40.42677","-75.1138"
"Point Pleasant","Pennsylvania","18950","40.44709","-75.06544"
"Quakertown","Pennsylvania","18951","40.45294","-75.33833"
"Richboro","Pennsylvania","18954","40.2224","-75.00032"
"Richlandtown","Pennsylvania","18955","40.48469","-75.3141"
"Sellersville","Pennsylvania","18960","40.36376","-75.32366"
"Silverdale","Pennsylvania","18962","40.34462","-75.27033"
"Souderton","Pennsylvania","18964","40.29759","-75.33327"
"Southampton","Pennsylvania","18966","40.1879","-75.00557"
"Telford","Pennsylvania","18969","40.32644","-75.37239"
"Trumbauersville","Pennsylvania","18970","40.41212","-75.38129"
"Upper Black Eddy","Pennsylvania","18972","40.53395","-75.11997"
"Warminster","Pennsylvania","18974","40.21675","-75.07321"
"Warrington","Pennsylvania","18976","40.24676","-75.14321"
"Washington Crossing","Pennsylvania","18977","40.28655","-74.87865"
"Wycombe","Pennsylvania","18980","40.27276","-75.01105"
"Abington","Pennsylvania","19001","40.12624","-75.12652"
"Ambler","Pennsylvania","19002","40.18386","-75.21104"
"Ardmore","Pennsylvania","19003","40.00217","-75.29841"
"Bala Cynwyd","Pennsylvania","19004","40.01362","-75.22979"
"Huntingdon Valley","Pennsylvania","19006","40.13323","-75.06222"
"Bristol","Pennsylvania","19007","40.11483","-74.85474"
"Broomall","Pennsylvania","19008","39.97425","-75.36107"
"Bryn Athyn","Pennsylvania","19009","40.13775","-75.06308"
"Bryn Mawr","Pennsylvania","19010","40.02362","-75.3298"
"Cheltenham","Pennsylvania","19012","40.05966","-75.10586"
"Chester","Pennsylvania","19013","39.84529","-75.37474"
"Aston","Pennsylvania","19014","39.8637","-75.4338"
"Brookhaven","Pennsylvania","19015","39.86811","-75.39164"
"Chester Heights","Pennsylvania","19017","39.89078","-75.46295"
"Clifton Heights","Pennsylvania","19018","39.92312","-75.29834"
"Bensalem","Pennsylvania","19020","40.10453","-74.93853"
"Croydon","Pennsylvania","19021","40.08874","-74.89385"
"Crum Lynne","Pennsylvania","19022","39.85862","-75.33507"
"Darby","Pennsylvania","19023","39.91724","-75.26708"
"Dresher","Pennsylvania","19025","40.14556","-75.1632"
"Drexel Hill","Pennsylvania","19026","39.95035","-75.304"
"Elkins Park","Pennsylvania","19027","40.07347","-75.12453"
"Essington","Pennsylvania","19029","39.86345","-75.29271"
"Fairless Hills","Pennsylvania","19030","40.1812","-74.83269"
"Flourtown","Pennsylvania","19031","40.1083","-75.21747"
"Folcroft","Pennsylvania","19032","39.88907","-75.277"
"Folsom","Pennsylvania","19033","39.89077","-75.32892"
"Fort Washington","Pennsylvania","19034","40.13353","-75.20953"
"Gladwyne","Pennsylvania","19035","40.04851","-75.28126"
"Glenolden","Pennsylvania","19036","39.90368","-75.29323"
"Glenside","Pennsylvania","19038","40.10197","-75.17214"
"Hatboro","Pennsylvania","19040","40.17732","-75.10624"
"Haverford","Pennsylvania","19041","40.00663","-75.31747"
"Holmes","Pennsylvania","19043","39.90042","-75.30891"
"Horsham","Pennsylvania","19044","40.18901","-75.15253"
"Jenkintown","Pennsylvania","19046","40.10133","-75.10558"
"Langhorne","Pennsylvania","19047","40.18207","-74.91062"
"Lansdowne","Pennsylvania","19050","39.93764","-75.26355"
"Lenni","Pennsylvania","19052","39.89721","-75.44532"
"Feasterville Trevose","Pennsylvania","19053","40.15475","-74.97918"
"Levittown","Pennsylvania","19054","40.17055","-74.82016"
"Levittown","Pennsylvania","19055","40.14984","-74.83881"
"Levittown","Pennsylvania","19056","40.15044","-74.88534"
"Levittown","Pennsylvania","19057","40.14013","-74.85718"
"Garnet Valley","Pennsylvania","19060","39.85048","-75.4921"
"Marcus Hook","Pennsylvania","19061","39.82741","-75.432"
"Media","Pennsylvania","19063","39.92248","-75.41419"
"Springfield","Pennsylvania","19064","39.93214","-75.33873"
"Merion Station","Pennsylvania","19066","40.0022","-75.2489"
"Morrisville","Pennsylvania","19067","40.19595","-74.80976"
"Morton","Pennsylvania","19070","39.90628","-75.32452"
"Narberth","Pennsylvania","19072","40.02419","-75.25697"
"Newtown Square","Pennsylvania","19073","39.98093","-75.4346"
"Norwood","Pennsylvania","19074","39.88642","-75.29643"
"Oreland","Pennsylvania","19075","40.1136","-75.18852"
"Prospect Park","Pennsylvania","19076","39.88586","-75.30763"
"Ridley Park","Pennsylvania","19078","39.87328","-75.32159"
"Sharon Hill","Pennsylvania","19079","39.90238","-75.26591"
"Swarthmore","Pennsylvania","19081","39.89864","-75.34751"
"Upper Darby","Pennsylvania","19082","39.96043","-75.27032"
"Havertown","Pennsylvania","19083","39.97715","-75.31192"
"Villanova","Pennsylvania","19085","40.03759","-75.34969"
"Wallingford","Pennsylvania","19086","39.89094","-75.37014"
"Wayne","Pennsylvania","19087","40.06172","-75.40004"
"Willow Grove","Pennsylvania","19090","40.1484","-75.12378"
"Woodlyn","Pennsylvania","19094","39.87499","-75.3467"
"Wyncote","Pennsylvania","19095","40.08588","-75.15137"
"Wynnewood","Pennsylvania","19096","39.99813","-75.27388"
"Philadelphia","Pennsylvania","19102","39.95301","-75.16544"
"Philadelphia","Pennsylvania","19103","39.95303","-75.17386"
"Philadelphia","Pennsylvania","19104","39.95891","-75.19836"
"Philadelphia","Pennsylvania","19106","39.94589","-75.14224"
"Philadelphia","Pennsylvania","19107","39.9518","-75.15864"
"Philadelphia","Pennsylvania","19108","39.95987","-75.16083"
"Philadelphia","Pennsylvania","19109","39.94958","-75.16387"
"Philadelphia","Pennsylvania","19111","40.06065","-75.08019"
"Philadelphia","Pennsylvania","19112","39.88999","-75.16985"
"Philadelphia","Pennsylvania","19113","39.86679","-75.27911"
"Philadelphia","Pennsylvania","19114","40.06743","-75.00361"
"Philadelphia","Pennsylvania","19115","40.09094","-75.04595"
"Philadelphia","Pennsylvania","19116","40.11655","-75.01399"
"Philadelphia","Pennsylvania","19118","40.07233","-75.21247"
"Philadelphia","Pennsylvania","19119","40.05303","-75.19223"
"Philadelphia","Pennsylvania","19120","40.03417","-75.11986"
"Philadelphia","Pennsylvania","19121","39.98231","-75.17995"
"Philadelphia","Pennsylvania","19122","39.97767","-75.14571"
"Philadelphia","Pennsylvania","19123","39.96399","-75.14568"
"Philadelphia","Pennsylvania","19124","40.01728","-75.09387"
"Philadelphia","Pennsylvania","19125","39.97611","-75.12472"
"Philadelphia","Pennsylvania","19126","40.05516","-75.13728"
"Philadelphia","Pennsylvania","19127","40.02854","-75.22746"
"Philadelphia","Pennsylvania","19128","40.05003","-75.23003"
"Philadelphia","Pennsylvania","19129","40.01338","-75.18454"
"Philadelphia","Pennsylvania","19130","39.9676","-75.17495"
"Philadelphia","Pennsylvania","19131","39.98865","-75.21835"
"Philadelphia","Pennsylvania","19132","39.99649","-75.17102"
"Philadelphia","Pennsylvania","19133","39.99238","-75.14149"
"Philadelphia","Pennsylvania","19134","39.98953","-75.10838"
"Philadelphia","Pennsylvania","19135","40.02192","-75.04966"
"Philadelphia","Pennsylvania","19136","40.03973","-75.01932"
"Philadelphia","Pennsylvania","19137","39.99455","-75.074"
"Philadelphia","Pennsylvania","19138","40.05594","-75.15947"
"Philadelphia","Pennsylvania","19139","39.96144","-75.22964"
"Philadelphia","Pennsylvania","19140","40.01224","-75.14512"
"Philadelphia","Pennsylvania","19141","40.03788","-75.14541"
"Philadelphia","Pennsylvania","19142","39.92278","-75.23375"
"Philadelphia","Pennsylvania","19143","39.94315","-75.22664"
"Philadelphia","Pennsylvania","19144","40.03278","-75.17523"
"Philadelphia","Pennsylvania","19145","39.91469","-75.19194"
"Philadelphia","Pennsylvania","19146","39.93917","-75.18398"
"Philadelphia","Pennsylvania","19147","39.93645","-75.15468"
"Philadelphia","Pennsylvania","19148","39.91175","-75.1514"
"Philadelphia","Pennsylvania","19149","40.03781","-75.06544"
"Philadelphia","Pennsylvania","19150","40.07251","-75.17165"
"Philadelphia","Pennsylvania","19151","39.97562","-75.25616"
"Philadelphia","Pennsylvania","19152","40.06158","-75.04663"
"Philadelphia","Pennsylvania","19153","39.88391","-75.2343"
"Philadelphia","Pennsylvania","19154","40.0951","-74.98159"
"Paoli","Pennsylvania","19301","40.0414","-75.4809"
"Atglen","Pennsylvania","19310","39.93478","-75.97038"
"Avondale","Pennsylvania","19311","39.82163","-75.76887"
"Berwyn","Pennsylvania","19312","40.0309","-75.45083"
"Brandamore","Pennsylvania","19316","40.05597","-75.83804"
"Chadds Ford","Pennsylvania","19317","39.85722","-75.60244"
"Cheyney","Pennsylvania","19319","39.92723","-75.52319"
"Coatesville","Pennsylvania","19320","39.97046","-75.83069"
"Cochranville","Pennsylvania","19330","39.87359","-75.91695"
"Devon","Pennsylvania","19333","40.04208","-75.42331"
"Downingtown","Pennsylvania","19335","40.02271","-75.72045"
"Exton","Pennsylvania","19341","40.04213","-75.63814"
"Glen Mills","Pennsylvania","19342","39.90458","-75.50243"
"Glenmoore","Pennsylvania","19343","40.10203","-75.75461"
"Honey Brook","Pennsylvania","19344","40.08279","-75.88338"
"Immaculata","Pennsylvania","19345","40.02967","-75.56955"
"Kennett Square","Pennsylvania","19348","39.86706","-75.71763"
"Landenberg","Pennsylvania","19350","39.76244","-75.79528"
"Lincoln University","Pennsylvania","19352","39.78036","-75.89054"
"Malvern","Pennsylvania","19355","40.0466","-75.5302"
"Modena","Pennsylvania","19358","39.96362","-75.80659"
"Nottingham","Pennsylvania","19362","39.75175","-76.06576"
"Oxford","Pennsylvania","19363","39.7864","-75.97279"
"Parkesburg","Pennsylvania","19365","39.9655","-75.92766"
"Pomeroy","Pennsylvania","19367","39.96285","-75.88395"
"Sadsburyville","Pennsylvania","19369","39.98082","-75.89496"
"Thorndale","Pennsylvania","19372","39.99941","-75.75972"
"Thornton","Pennsylvania","19373","39.90674","-75.53255"
"Toughkenamon","Pennsylvania","19374","39.83333","-75.75267"
"Unionville","Pennsylvania","19375","39.8996","-75.73993"
"West Chester","Pennsylvania","19380","39.98594","-75.60358"
"West Chester","Pennsylvania","19382","39.92766","-75.61475"
"West Chester","Pennsylvania","19383","39.94303","-75.60155"
"West Grove","Pennsylvania","19390","39.83683","-75.83962"
"Norristown","Pennsylvania","19401","40.13042","-75.33143"
"Norristown","Pennsylvania","19403","40.14898","-75.38034"
"Bridgeport","Pennsylvania","19405","40.09949","-75.33497"
"King Of Prussia","Pennsylvania","19406","40.09467","-75.38402"
"Blue Bell","Pennsylvania","19422","40.15835","-75.27858"
"Chester Springs","Pennsylvania","19425","40.10383","-75.64476"
"Collegeville","Pennsylvania","19426","40.18972","-75.43734"
"Conshohocken","Pennsylvania","19428","40.08011","-75.30317"
"Frederick","Pennsylvania","19435","40.32788","-75.56518"
"Gwynedd","Pennsylvania","19436","40.20253","-75.24842"
"Gwynedd Valley","Pennsylvania","19437","40.18706","-75.25274"
"Harleysville","Pennsylvania","19438","40.27018","-75.39554"
"Hatfield","Pennsylvania","19440","40.285","-75.29102"
"Kimberton","Pennsylvania","19442","40.13233","-75.57863"
"Lafayette Hill","Pennsylvania","19444","40.08686","-75.25427"
"Lansdale","Pennsylvania","19446","40.23068","-75.30369"
"Mont Clare","Pennsylvania","19453","40.13886","-75.50141"
"North Wales","Pennsylvania","19454","40.22303","-75.24365"
"Oaks","Pennsylvania","19456","40.1367","-75.45962"
"Parker Ford","Pennsylvania","19457","40.20512","-75.58758"
"Phoenixville","Pennsylvania","19460","40.12674","-75.5294"
"Plymouth Meeting","Pennsylvania","19462","40.11542","-75.28453"
"Pottstown","Pennsylvania","19464","40.25882","-75.616"
"Pottstown","Pennsylvania","19465","40.19981","-75.6727"
"Royersford","Pennsylvania","19468","40.20776","-75.53137"
"Sassamansville","Pennsylvania","19472","40.34036","-75.58189"
"Schwenksville","Pennsylvania","19473","40.25842","-75.47363"
"Skippack","Pennsylvania","19474","40.22427","-75.40507"
"Spring City","Pennsylvania","19475","40.17028","-75.60042"
"Spring House","Pennsylvania","19477","40.18447","-75.23583"
"Worcester","Pennsylvania","19490","40.19673","-75.35401"
"Zieglerville","Pennsylvania","19492","40.28817","-75.50623"
"Adamstown","Pennsylvania","19501","40.24314","-76.05822"
"Bally","Pennsylvania","19503","40.40808","-75.5755"
"Barto","Pennsylvania","19504","40.40699","-75.58965"
"Bechtelsville","Pennsylvania","19505","40.3795","-75.62331"
"Bernville","Pennsylvania","19506","40.45873","-76.12379"
"Bethel","Pennsylvania","19507","40.49268","-76.28235"
"Birdsboro","Pennsylvania","19508","40.25913","-75.83984"
"Blandon","Pennsylvania","19510","40.44551","-75.88179"
"Bowers","Pennsylvania","19511","40.48473","-75.74381"
"Boyertown","Pennsylvania","19512","40.35","-75.67937"
"Centerport","Pennsylvania","19516","40.48686","-76.00526"
"Douglassville","Pennsylvania","19518","40.27187","-75.74981"
"Elverson","Pennsylvania","19520","40.15968","-75.79959"
"Fleetwood","Pennsylvania","19522","40.44948","-75.81676"
"Geigertown","Pennsylvania","19523","40.20116","-75.84974"
"Gilbertsville","Pennsylvania","19525","40.30784","-75.58591"
"Hamburg","Pennsylvania","19526","40.5465","-75.99802"
"Kempton","Pennsylvania","19529","40.63387","-75.86158"
"Kutztown","Pennsylvania","19530","40.54012","-75.77675"
"Leesport","Pennsylvania","19533","40.42245","-75.99021"
"Lenhartsville","Pennsylvania","19534","40.57813","-75.88111"
"Limekiln","Pennsylvania","19535","40.3394","-75.79537"
"Lyon Station","Pennsylvania","19536","40.48069","-75.75891"
"Maxatawny","Pennsylvania","19538","40.54655","-75.70023"
"Mertztown","Pennsylvania","19539","40.49071","-75.68823"
"Mohnton","Pennsylvania","19540","40.23714","-75.9658"
"Mohrsville","Pennsylvania","19541","40.47821","-76.02597"
"Morgantown","Pennsylvania","19543","40.1697","-75.89635"
"Mount Aetna","Pennsylvania","19544","40.41669","-76.29619"
"New Berlinville","Pennsylvania","19545","40.3411","-75.62977"
"Oley","Pennsylvania","19547","40.38315","-75.76644"
"Port Clinton","Pennsylvania","19549","40.58176","-76.02672"
"Rehrersburg","Pennsylvania","19550","40.45593","-76.25055"
"Robesonia","Pennsylvania","19551","40.35951","-76.14213"
"Shartlesville","Pennsylvania","19554","40.51288","-76.10377"
"Shoemakersville","Pennsylvania","19555","40.49335","-75.94993"
"Strausstown","Pennsylvania","19559","40.49234","-76.18661"
"Temple","Pennsylvania","19560","40.40053","-75.88993"
"Topton","Pennsylvania","19562","40.50316","-75.70135"
"Virginville","Pennsylvania","19564","40.51926","-75.87403"
"Wernersville","Pennsylvania","19565","40.34231","-76.08873"
"Womelsdorf","Pennsylvania","19567","40.3957","-76.20989"
"Reading","Pennsylvania","19601","40.3526","-75.9408"
"Reading","Pennsylvania","19602","40.32695","-75.91701"
"Reading","Pennsylvania","19604","40.35791","-75.90954"
"Reading","Pennsylvania","19605","40.39917","-75.94596"
"Reading","Pennsylvania","19606","40.3357","-75.85755"
"Reading","Pennsylvania","19607","40.29147","-75.94521"
